"Duration..in.seconds."	"ResponseId"	"age"	"sex"	"sex_3_TEXT"	"eth"	"eth_9_TEXT"	"rel"	"rel_8_TEXT"	"conLib_1"	"conLib_2"	"sdo_1"	"sdo_2"	"sdo_3"	"sdo_4"	"sdo_5"	"sdo_6"	"sdo_7"	"sdo_8"	"rwa_1"	"rwa_2"	"rwa_3"	"rwa_4"	"rwa_5"	"rwa_6"	"rwa_7"	"rwa_8"	"rwa_9"	"pols_1"	"pols_2"	"pols_3"	"pols_4"	"pols_5"	"beth_1"	"beth_2"	"beth_3"	"beth_4"	"bethSym1_4"	"stanley_1"	"stanley_2"	"stanley_3"	"stanley_4"	"stanleySym1_1"	"tina_1"	"tina_2"	"tina_3"	"tina_4"	"tinaSym1_1"	"speaker_1"	"speaker_2"	"speaker_3"	"speaker_4"	"speakerSym1_1"	"bethCheck"	"bethSRel"	"bethSwitch_1"	"bethSwitch_2"	"bethSwitch_3"	"bethSwitch_4"	"bethSym2_1"	"stanleyCheck"	"stanleySRel"	"stanleySwitch_1"	"stanleySwitch_2"	"stanleySwitch_3"	"stanleySwitch_4"	"stanleySym2_1"	"tinaCheck"	"tinaSRel"	"tinaSwitch_1"	"tinaSwitch_2"	"tinaSwitch_3"	"tinaSwitch_4"	"tinaSym2_1"	"speakerCheck"	"speakerSRel"	"speakerSwitch_1"	"speakerSwitch_2"	"speakerSwitch_3"	"speakerSwitch_4"	"speakerSym2_1"	"box"	"leftFirst"	"order"	"mTurkCode"	"team"	"id"	"sdo"	"sdo_level"	"SDO"	"lsdo"	"slsdo"	"apc_1"	"apc_2"	"frs_1"	"frs_2"	"frs_3"	"rwa"	"apc"	"bethAtt"	"tinaAtt"	"stanleyAtt"	"speakerAtt"	"totalAtt"	"beth"	"bethSwitch"	"tina"	"tinaSwitch"	"speaker"	"speakerSwitch"	"stanley"	"stanleySwitch"	"liked2"	"liked2_2"	"sdo_level2"	"message"	"sdo_level2c"	"bethDiff"	"tinaDiff"	"stanDiff"	"speaDiff"
"1010"	"R_dhZ1EEXNC5o862t"	39	"Female"	""	"Caucasian"	""	"Christianity"	""	"0"	"-28"	2	1	3	3	1	1	3	2	4	5	5	3	"5 Slightly agree"	"4 Neutral"	"6 Agree"	"5 Slightly agree"	"5 Slightly agree"	15	-10	-99	49	57	3	6	3	5	"21"	5	6	6	6	"20"	6	6	3	5	"19"	4	3	3	5	"0"	"Republicans"	"&nbsp;"	3	6	3	6	"-22"	"Donald Trump"	"Not at all"	5	6	5	5	"0"	"People are too insensitive about race and gender"	"&nbsp;"	5	6	3	5	"5"	"Support of multiculturalism"	"To some extent"	2	3	3	5	"-55"	""	"1"	"23"	"666195"	"dems"	259	2	"medium"	-0.63125	0.693147180559945	-0.105649447148833	4	5	5	4	4	4.25	4.5	1	1	1	1	4	4.25	4.5	5	4.75	3.75	3.25	5.75	5.25	1	0.63125	"low"	1	-1	0.25	-0.25	-0.5	-0.5
"367"	"R_D7Ae2LnxC9O7KfL"	48	"Female"	""	"Caucasian"	""	"Atheist"	""	"-50"	"-50"	0	0	2	2	1	0	2	2	0	2	1	0	"1 Strongly disagree"	"7 Strongly agree"	"6 Agree"	"1 Strongly disagree"	"7 Strongly agree"	100	-100	-100	70	100	6	7	7	7	"100"	7	6	7	6	"100"	7	7	3	3	"100"	5	1	1	7	"-100"	"Republicans"	"Not at all"	6	7	7	7	"-81"	"Donald Trump"	"Not at all"	7	7	7	7	"-100"	"People are too insensitive about race and gender"	"Not at all"	7	7	3	3	"-100"	"Opposition to multiculturalism"	"Not at all"	5	1	1	7	"100"	""	"1"	"3"	"3503980"	"dems"	260	1.125	"low"	-1.50625	0.117783035656383	-0.681013592052395	0	2	5	0	6	0.75	1	1	1	1	0	3	6.75	6.75	5	5	3.5	3.5	6.5	7	1	1.50625	"low"	1	-1	0	0	0.5	0
"469"	"R_2bVRO2ahp87xY4T"	26	"Female"	""	"Caucasian"	""	"Christianity"	""	"10"	"-33"	3	4	5	4	4	4	6	6	3	6	4	4	"5 Slightly agree"	"6 Agree"	"4 Neutral"	"5 Slightly agree"	"3 Slightly disagree"	92	-54	-90	-27	18	4	5	4	3	"44"	5	5	3	4	"-31"	4	4	3	3	"37"	1	5	3	4	"-27"	"Democrats"	""	3	4	4	5	"-18"	"Hillary Clinton"	"&nbsp;"	4	3	3	3	"-48"	"People are too sensitive about race and gender"	"&nbsp;"	3	4	4	4	"48"	"Opposition to multiculturalism"	"To some extent"	2	3	5	4	"-15"	""	"0"	"5"	"8878989"	"dems"	261	4.5	"high"	1.86875	1.50407739677627	0.705280769067496	4	3	3	4	2	4.25	3.5	1	1	1	1	4	4	4	3.5	3.75	3.25	3.5	4.25	3.25	1	1.86875	"high"	-1	1	0	0.25	-1	0.25
"1041"	"R_1g8yhfeFlF0qid1"	25	"Female"	""	"African American"	""	"Christianity"	""	"-49"	"-50"	3	3	4	3	1	1	3	2	4	5	1	1	"2 Disagree"	"4 Neutral"	"6 Agree"	"2 Disagree"	"4 Neutral"	100	0	-100	0	90	3	6	2	6	"-5"	3	5	2	4	"0"	6	4	3	2	"0"	4	2	3	3	"-10"	"Democrats"	"Not at all"	3	6	2	6	"0"	"Hillary Clinton"	"&nbsp;"	3	5	2	5	"0"	"People are too sensitive about race and gender"	"To some extent"	6	5	2	3	"40"	"Opposition to multiculturalism"	"&nbsp;"	4	2	3	5	"75"	""	"0"	"23"	"7697710"	"dems"	262	2.5	"medium"	-0.13125	0.916290731874155	0.117494104165377	1	5	5	1	3	2.75	3	1	1	1	1	4	4.25	4.25	3.75	4	3	3.5	3.5	3.75	-1	-0.13125	"low"	-1	-1	0	0.25	0.25	0.5
"855"	"R_0SPfDjpwxFvDkd3"	32	"Male"	""	"Other:"	"white/black"	"Agnostic"	""	"-14"	"-44"	0	0	2	2	0	0	2	2	1	2	2	0	"3 Slightly disagree"	"6 Agree"	"7 Strongly agree"	"1 Strongly disagree"	"7 Strongly agree"	50	-89	-98	4	21	1	6	4	6	"-8"	5	5	6	6	"0"	2	3	1	4	"-60"	2	1	1	2	"-90"	"Democrats"	"Not at all"	1	6	5	6	"0"	"Hillary Clinton"	"Not at all"	5	5	7	6	"8"	"People are too sensitive about race and gender"	"&nbsp;"	3	6	1	4	"100"	"Opposition to multiculturalism"	"To a large extent"	5	5	5	5	"100"	""	"0"	"22"	"5745831"	"dems"	263	1	"low"	-1.63125	0	-0.798796627708778	2	3	6	0	6	1.25	2.5	1	1	1	1	4	4.25	4.5	2.5	3.5	1.5	5	5.5	5.75	-1	-1.63125	"low"	-1	-1	0.25	1	0.25	3.5
"431"	"R_rjrivCnPiMqxty9"	30	"Female"	""	"Caucasian"	""	"Agnostic"	""	"-50"	"-50"	1	1	3	3	1	1	3	3	1	3	1	1	"2 Disagree"	"6 Agree"	"6 Agree"	"2 Disagree"	"6 Agree"	96	-99	-100	35	67	2	3	2	3	"-82"	2	2	2	2	"-80"	3	3	2	2	"-61"	0	2	2	2	"-100"	"Democrats"	"To some extent"	2	5	3	5	"0"	"Hillary Clinton"	"&nbsp;"	5	5	5	5	"28"	"People are too sensitive about race and gender"	"&nbsp;"	3	6	2	3	"41"	"Opposition to multiculturalism"	"To some extent"	5	6	3	5	"63"	""	"0"	"7"	"2766616"	"dems"	264	2	"medium"	-0.63125	0.693147180559945	-0.105649447148833	1	3	5	1	5	1.5	2	1	1	1	1	4	2.5	3.75	2.5	3.5	1.5	4.75	2	5	-1	-0.63125	"low"	-1	-1	1.25	1	3	3.25
"2208"	"R_3KSBT7AvcIyc6ff"	27	"Female"	""	"Caucasian"	""	"Agnostic"	""	"-21"	"-41"	1	0	2	2	4	1	4	2	1	4	0	1	"4 Neutral"	"4 Neutral"	"7 Strongly agree"	"1 Strongly disagree"	"4 Neutral"	72	-82	-100	20	35	1	5	1	6	"0"	5	1	6	6	"0"	1	6	2	1	"0"	1	3	2	2	"0"	"Democrats"	"&nbsp;"	1	6	2	6	"0"	"Hillary Clinton"	"&nbsp;"	6	2	6	4	"0"	"People are too sensitive about race and gender"	"&nbsp;"	1	5	1	4	"42"	"Opposition to multiculturalism"	"&nbsp;"	1	2	3	3	"61"	""	"0"	"18"	"8994581"	"dems"	265	2	"medium"	-0.63125	0.693147180559945	-0.105649447148833	3	5	6	0	3	1.5	4	1	1	1	1	4	3.25	3.75	2.5	2.75	2	2.25	4.5	4.5	-1	-0.63125	"low"	-1	-1	0.5	0.25	0	0.25
"692"	"R_2VykqFheYNfSv5y"	42	"Male"	""	"Caucasian"	""	"Atheist"	""	"-37"	"-49"	0	0	2	2	0	0	2	2	4	2	0	0	"3 Slightly disagree"	"1 Strongly disagree"	"7 Strongly agree"	"4 Neutral"	"7 Strongly agree"	100	-100	-100	78	91	2	7	6	5	"82"	7	7	4	7	"99"	5	7	3	2	"68"	3	1	2	4	"0"	"Republicans"	"Not at all"	2	7	6	7	"-37"	"Donald Trump"	"Not at all"	7	7	4	7	"-100"	"People are too insensitive about race and gender"	"Not at all"	5	6	2	2	"61"	"Support of multiculturalism"	"Not at all"	2	1	2	1	"0"	""	"1"	"22"	"3025634"	"dems"	266	1	"low"	-1.63125	0	-0.798796627708778	2	8	6	3	6	1.5	5	1	1	1	1	4	5	5.5	4.25	3.75	2.5	1.5	6.25	6.25	1	1.63125	"low"	1	-1	0.5	-0.5	0	-1
"687"	"R_33lPBzbLSL24tXD"	40	"Female"	""	"Caucasian"	""	"Atheist"	""	"-50"	"-50"	0	0	2	2	0	1	3	2	3	6	4	1	"5 Slightly agree"	"2 Disagree"	"7 Strongly agree"	"6 Agree"	"6 Agree"	100	-90	-100	60	90	3	7	5	5	"0"	7	6	7	4	"-40"	4	7	1	3	"50"	3	4	6	5	"-100"	"Democrats"	"Not at all"	3	7	5	5	"0"	"Hillary Clinton"	"Not at all"	7	5	7	5	"80"	"People are too sensitive about race and gender"	"Not at all"	5	7	1	2	"0"	"Opposition to multiculturalism"	"Not at all"	3	3	7	6	"100"	""	"0"	"18"	"2375348"	"dems"	267	1.25	"low"	-1.38125	0.22314355131421	-0.575653076394568	4	7	6	5	5	3.5	5.5	1	1	1	1	4	5	5	3.75	3.75	4.5	4.75	6	6	-1	-1.38125	"low"	-1	-1	0	0	0	0.25
"653"	"R_2Uhpo0G8oyiJsG1"	49	"Female"	""	"Caucasian"	""	"Agnostic"	""	"-2"	"-50"	0	0	2	2	0	0	2	2	3	7	0	0	"6 Agree"	"5 Slightly agree"	"7 Strongly agree"	"2 Disagree"	"7 Strongly agree"	25	-100	-100	26	100	1	6	2	1	"-100"	3	2	2	2	"-100"	6	2	1	2	"-61"	-1	1	1	1	"-100"	"Democrats"	"To some extent"	1	6	5	1	"-40"	"Hillary Clinton"	"Not at all"	3	2	1	2	"0"	"People are too sensitive about race and gender"	"To a large extent"	6	5	1	6	"98"	"Opposition to multiculturalism"	"To some extent"	5	1	1	2	"100"	""	"0"	"20"	"9106824"	"dems"	268	1	"low"	-1.63125	0	-0.798796627708778	5	4	6	1	6	2.5	4.5	1	1	1	1	4	2.5	3.25	2.75	4.5	0.5	2.25	2.25	2	-1	-1.63125	"low"	-1	-1	0.75	1.75	-0.25	1.75
"351"	"R_1ddau2yFmLi2zAd"	32	"Female"	""	"Caucasian"	""	"Atheist"	""	"-50"	"-50"	0	0	2	2	0	0	2	2	4	5	0	1	"1 Strongly disagree"	"1 Strongly disagree"	"7 Strongly agree"	"1 Strongly disagree"	"7 Strongly agree"	100	-85	-100	50	90	2	7	1	7	"-100"	7	7	7	7	"-100"	5	1	1	1	"-100"	5	1	7	7	"-100"	"Democrats"	"Not at all"	1	7	1	7	"100"	"Hillary Clinton"	"Not at all"	7	7	7	7	"100"	"People are too sensitive about race and gender"	"To some extent"	7	6	1	1	"100"	"Opposition to multiculturalism"	"Not at all"	5	1	7	7	"100"	"Thanks!"	"0"	"12"	"5177150"	"dems"	269	1	"low"	-1.63125	0	-0.798796627708778	0	8	6	0	6	2.5	4	1	1	1	1	4	4.25	4	2	3.75	5	5	7	7	-1	-1.63125	"low"	-1	-1	-0.25	1.75	0	0
"526"	"R_1ILhke9Iub7nURZ"	25	"Male"	""	"Caucasian"	""	"Atheist"	""	"-43"	"-44"	1	1	3	3	1	1	3	3	4	3	2	5	"6 Agree"	"3 Slightly disagree"	"6 Agree"	"6 Agree"	"6 Agree"	100	-100	-100	-59	100	2	6	2	6	"0"	7	7	7	7	"100"	1	5	2	1	"64"	5	5	7	7	"-97"	"Republicans"	"Not at all"	1	7	1	7	"0"	"Donald Trump"	"Not at all"	7	7	7	7	"-36"	"People are too insensitive about race and gender"	"Not at all"	1	1	1	1	"-64"	"Opposition to multiculturalism"	"Not at all"	4	6	7	7	"-57"	""	"1"	"17"	"2855741"	"dems"	270	2	"medium"	-0.63125	0.693147180559945	-0.105649447148833	5	6	5	5	5	3.5	5.5	1	1	1	0	3	4	4	2.25	1	6	6	7	7	1	0.63125	"low"	1	-1	0	-1.25	0	0
"681"	"R_V21NilXCU41fkZz"	22	"Other"	"Agender"	"Caucasian"	""	"Spiritual, but not affiliated with an organized religion"	""	"-22"	"-37"	0	0	2	2	1	0	2	2	0	4	0	1	"3 Slightly disagree"	"6 Agree"	"6 Agree"	"3 Slightly disagree"	"6 Agree"	100	-100	-100	0	100	3	3	4	5	"-100"	4	3	5	3	"-20"	7	7	2	5	"75"	2	6	4	6	"-100"	"Democrats"	"To some extent"	6	3	6	5	"5"	"Hillary Clinton"	"To some extent"	6	4	6	3	"60"	"People are too sensitive about race and gender"	"To some extent"	6	6	2	6	"-50"	"Opposition to multiculturalism"	"To some extent"	4	4	4	6	"100"	""	"0"	"12"	"383763"	"dems"	271	1.125	"low"	-1.50625	0.117783035656383	-0.681013592052395	2	3	5	2	5	1.25	2.5	1	1	1	1	4	3.75	5	5.25	5	4.5	4.5	3.75	4.75	-1	-1.50625	"low"	-1	-1	1.25	-0.25	1	0
"604"	"R_AvezCDR18Xw2vjH"	56	"Female"	""	"Caucasian"	""	"Atheist"	""	"-50"	"-50"	0	1	2	2	1	1	2	2	4	3	1	1	"2 Disagree"	"6 Agree"	"6 Agree"	"2 Disagree"	"5 Slightly agree"	90	-100	-100	75	85	2	6	2	6	"-63"	2	2	3	3	"-62"	2	4	3	2	"-22"	3	4	2	5	"-81"	"Democrats"	"Not at all"	2	6	3	6	"-1"	"Hillary Clinton"	"&nbsp;"	2	2	3	3	"0"	"People are too sensitive about race and gender"	"&nbsp;"	4	6	3	3	"72"	"Opposition to multiculturalism"	"&nbsp;"	4	3	2	5	"63"	""	"0"	"6"	"5834085"	"dems"	272	1.375	"low"	-1.25625	0.318453731118535	-0.480342896590244	1	3	5	1	4	2.25	2	1	1	1	1	4	4	4.25	2.75	4	3.5	3.5	2.5	2.5	-1	-1.25625	"low"	-1	-1	0.25	1.25	0	0
"801"	"R_x9qG9Mc7TDRRRmx"	32	"Male"	""	"Caucasian"	""	"Christianity"	""	"-23"	"-38"	3	1	3	2	1	1	3	3	2	4	2	2	"5 Slightly agree"	"4 Neutral"	"6 Agree"	"3 Slightly disagree"	"5 Slightly agree"	100	-70	-100	-69	50	3	5	5	4	"24"	3	3	4	3	"0"	4	5	3	5	"-5"	3	4	4	5	"-17"	"Republicans"	"&nbsp;"	3	5	3	5	"19"	"Donald Trump"	"&nbsp;"	3	4	4	3	"-14"	"People are too sensitive about race and gender"	"To some extent"	4	4	2	3	"7"	"Opposition to multiculturalism"	"&nbsp;"	3	5	3	5	"11"	""	"1"	"12"	"1916755"	"dems"	273	2.125	"medium"	-0.50625	0.75377180237638	-0.045024825332398	4	5	5	2	4	2.5	4.5	1	0	1	0	2	4.25	4	4.25	3.25	4	4	3.25	3.5	1	0.50625	"low"	1	-1	-0.25	-1	0.25	0
"953"	"R_Rt6MFRKTMBiRI1b"	41	"Male"	""	"Hispanic"	""	"Christianity"	""	"-14"	"-41"	2	0	3	3	1	0	4	3	1	6	2	1	"6 Agree"	"6 Agree"	"6 Agree"	"7 Strongly agree"	"7 Strongly agree"	100	-34	-100	51	55	5	4	5	5	"-47"	6	7	7	7	"56"	7	5	3	4	"-7"	3	1	1	2	"1"	"Republicans"	"Not at all"	5	5	5	5	"11"	"Donald Trump"	"Not at all"	6	7	7	7	"-20"	"People are too sensitive about race and gender"	"Not at all"	6	5	1	3	"-13"	"Opposition to multiculturalism"	"&nbsp;"	3	1	1	2	"-40"	""	"1"	"7"	"6069631"	"dems"	274	2	"medium"	-0.63125	0.693147180559945	-0.105649447148833	5	3	5	6	6	2.5	4	1	0	1	0	2	4.75	5	4.75	3.75	1.75	1.75	6.75	6.75	1	0.63125	"low"	1	-1	0.25	-1	0	0
"1362"	"R_02sg0HoPrx6xtqp"	28	"Male"	""	"Caucasian"	""	"Agnostic"	""	"-48"	"-40"	1	2	3	3	1	1	3	2	3	4	2	1	"7 Strongly agree"	"4 Neutral"	"6 Agree"	"6 Agree"	"4 Neutral"	94	-93	-87	-28	10	2	5	3	4	"-23"	7	7	6	6	"0"	6	6	4	5	"51"	4	4	3	7	"-35"	"Democrats"	""	3	6	5	4	"65"	"Hillary Clinton"	"Not at all"	7	7	6	6	"0"	"People are too sensitive about race and gender"	"To some extent"	6	5	4	5	"-34"	"Opposition to multiculturalism"	"To some extent"	4	3	3	6	""	""	"0"	"8"	"6024479"	"dems"	275	2	"medium"	-0.63125	0.693147180559945	-0.105649447148833	6	5	5	5	3	2.5	5.5	1	1	1	1	4	3.5	4.5	5.25	5	4.5	4	6.5	6.5	-1	-0.63125	"low"	-1	-1	1	-0.25	0	-0.5
"587"	"R_31ZVIS9aTgfJply"	40	"Female"	""	"Caucasian"	""	"Christianity"	""	"-29"	"-39"	0	0	2	2	0	0	2	2	2	5	0	0	"1 Strongly disagree"	"5 Slightly agree"	"7 Strongly agree"	"1 Strongly disagree"	"7 Strongly agree"	0	-100	-100	43	51	2	7	5	7	"19"	3	4	4	3	"-21"	6	5	2	3	"18"	5	5	6	5	"52"	"Republicans"	"Not at all"	2	7	3	7	"-23"	"Donald Trump"	"Not at all"	3	4	4	3	"-21"	"People are too insensitive about race and gender"	"To some extent"	5	5	2	5	"2"	"Support of multiculturalism"	"Not at all"	5	5	6	6	"-17"	""	"1"	"13"	"4093965"	"dems"	276	1	"low"	-1.63125	0	-0.798796627708778	0	4	6	0	6	1.75	2	1	1	1	1	4	5.25	4.75	4	4.25	5.25	5.5	3.5	3.5	1	1.63125	"low"	1	-1	-0.5	0.25	0	0.25
"708"	"R_1K6AghJqFdtOYBu"	33	"Male"	""	"Caucasian"	""	"Atheist"	""	"-43"	"-50"	0	0	3	3	2	2	3	3	0	3	3	0	"3 Slightly disagree"	"6 Agree"	"6 Agree"	"2 Disagree"	"6 Agree"	50	-100	-100	50	76	3	4	3	4	"-83"	4	4	3	4	"-85"	6	5	3	5	"-80"	1	2	2	2	"-82"	"Democrats"	"&nbsp;"	3	5	3	4	"-80"	"Hillary Clinton"	"&nbsp;"	4	3	3	4	"-81"	"People are too sensitive about race and gender"	"&nbsp;"	5	5	3	5	"-80"	"Opposition to multiculturalism"	"&nbsp;"	1	2	2	3	"-80"	""	"0"	"17"	"8922396"	"dems"	277	2	"medium"	-0.63125	0.693147180559945	-0.105649447148833	2	3	5	1	5	1.5	2.5	1	1	1	1	4	3.5	3.75	4.75	4.5	1.75	2	3.75	3.5	-1	-0.63125	"low"	-1	-1	0.25	-0.25	-0.25	0.25
"445"	"R_2rw0lp9DE15Y0kH"	48	"Female"	""	"Caucasian"	""	"Christianity"	""	"-50"	"14"	0	0	2	2	0	0	2	2	0	4	0	6	"7 Strongly agree"	"1 Strongly disagree"	"7 Strongly agree"	"7 Strongly agree"	"5 Slightly agree"	14	-100	-100	10	100	1	7	1	7	"0"	1	1	1	1	"-100"	1	4	1	1	"0"	5	3	7	1	"-20"	"Democrats"	"Not at all"	1	7	1	7	"0"	"Hillary Clinton"	"Not at all"	1	1	1	1	"0"	"People are too sensitive about race and gender"	"To some extent"	5	5	1	2	"0"	"Opposition to multiculturalism"	"Not at all"	5	3	7	1	"0"	""	"0"	"1"	"2974858"	"dems"	278	1	"low"	-1.63125	0	-0.798796627708778	6	8	6	6	4	2.5	7	1	1	1	1	4	4	4	1.75	3.25	4	4	1	1	-1	-1.63125	"low"	-1	-1	0	1.5	0	0
"2027"	"R_2dAS9yiEzDMJwtw"	26	"Male"	""	"Caucasian"	""	"Atheist"	""	"-50"	"-50"	0	0	2	2	0	0	2	2	1	2	0	0	"1 Strongly disagree"	"7 Strongly agree"	"7 Strongly agree"	"1 Strongly disagree"	"7 Strongly agree"	65	-100	-100	85	90	2	7	3	6	"0"	6	6	5	6	"0"	5	4	3	7	"0"	4	2	2	2	"0"	"Republicans"	"&nbsp;"	2	7	5	6	"0"	"Donald Trump"	"&nbsp;"	6	6	5	6	"0"	"People are too sensitive about race and gender"	"&nbsp;"	3	4	3	6	"0"	"Support of multiculturalism"	"Not at all"	4	2	2	2	"0"	"So on the original Tina text (about the Facebook post) the first scenario I read had a mix of the two sentiments - of the three bolded changes in the 2nd version, at least one of those words was included the first time - before I knew anything would be changed I re-read the text a few times because it didn't quite make correct sense to me. The \"do you remember\" question was answered incorrectly according to the survey, but I think I answered it correctly just based on the original incongruent text I read the first time. I just wanted to point out the discrepancy here. "	"1"	"24"	"8358870"	"dems"	279	1	"low"	-1.63125	0	-0.798796627708778	0	2	6	0	6	0.75	1	1	0	1	1	3	4.5	5	4.75	4	2.5	2.5	5.75	5.75	1	1.63125	"low"	1	-1	0.5	-0.75	0	0
"2960"	"R_10MHTQtsgzLI4QZ"	52	"Female"	""	"Hispanic"	""	"Atheist"	""	"-9"	"-42"	0	0	2	2	0	0	2	3	1	3	1	1	"2 Disagree"	"6 Agree"	"7 Strongly agree"	"1 Strongly disagree"	"6 Agree"	42	-100	-100	26	69	2	7	5	7	"-10"	2	2	2	2	"-75"	7	7	2	5	"21"	5	5	6	7	"-61"	"Democrats"	"Not at all"	2	7	5	7	"0"	"Hillary Clinton"	"Not at all"	2	2	6	2	"11"	"People are too sensitive about race and gender"	"To some extent"	7	7	2	5	"15"	"Opposition to multiculturalism"	"Not at all"	5	5	6	6	"33"	""	"0"	"21"	"7605366"	"dems"	280	1.125	"low"	-1.50625	0.117783035656383	-0.681013592052395	1	3	6	0	5	1.5	2	1	1	1	1	4	5.25	5.25	5.25	5.25	5.75	5.5	2	3	-1	-1.50625	"low"	-1	-1	0	0	1	-0.25
"442"	"R_3itm3361yula6CT"	28	"Male"	""	"Caucasian"	""	"Christianity"	""	"-18"	"-17"	1	0	2	2	0	1	2	2	2	4	3	1	"6 Agree"	"5 Slightly agree"	"7 Strongly agree"	"6 Agree"	"5 Slightly agree"	62	-76	-65	-75	100	1	6	5	4	"-41"	3	3	4	2	"-29"	4	6	2	3	"14"	4	4	2	2	"35"	"Democrats"	""	2	6	3	6	"18"	"Hillary Clinton"	"&nbsp;"	2	3	3	2	"37"	"People are too sensitive about race and gender"	"To some extent"	4	5	1	3	"-17"	"Opposition to multiculturalism"	"&nbsp;"	4	5	2	5	"33"	""	"0"	"9"	"9126199"	"dems"	281	1.25	"low"	-1.38125	0.22314355131421	-0.575653076394568	5	4	6	5	4	2.5	4.5	1	1	1	1	4	4	4.25	3.75	3.25	3	4	3	2.5	-1	-1.38125	"low"	-1	-1	0.25	-0.5	-0.5	1
"2309"	"R_2cbajpZ7nsUQYkO"	35	"Male"	""	"African American"	""	"Christianity"	""	"-8"	"-44"	5	1	4	3	1	1	4	3	5	4	4	4	"6 Agree"	"5 Slightly agree"	"5 Slightly agree"	"6 Agree"	"6 Agree"	15	50	32	10	23	3	3	5	2	"64"	6	6	4	3	"63"	4	3	1	1	"21"	1	3	3	6	"72"	"Republicans"	"&nbsp;"	4	3	5	3	"31"	"Hillary Clinton"	"To a large extent"	3	5	5	2	"60"	"Affirmative action is unfair"	"&nbsp;"	6	7	4	3	"48"	"Support for affirmative action"	"&nbsp;"	4	3	2	6	"72"	""	"0"	"12"	"855904"	"dems"	282	2.75	"medium"	0.11875	1.01160091167848	0.212804283969702	5	4	4	5	5	4.25	4.5	0	0	1	0	1	3.25	3.75	2.25	5	3.25	3.75	4.75	3.75	1	0.11875	"high"	-1	1	0.5	2.75	-1	0.5
"464"	"R_eVD7BqUws7acY01"	41	"Female"	""	"Caucasian"	""	"Agnostic"	""	"0"	"-48"	0	0	2	2	0	0	2	2	4	2	0	0	"1 Strongly disagree"	"1 Strongly disagree"	"7 Strongly agree"	"2 Disagree"	"7 Strongly agree"	69	-67	-49	87	63	3	6	6	6	"16"	5	5	6	5	"-53"	3	5	2	3	"-15"	3	3	5	3	"3"	"Republicans"	"&nbsp;"	3	6	5	6	"18"	"Hillary Clinton"	"To some extent"	6	6	6	6	"49"	"People are too sensitive about race and gender"	"&nbsp;"	3	6	2	5	"55"	"Opposition to multiculturalism"	"&nbsp;"	4	3	6	3	"54"	"thanks"	"0"	"10"	"3506764"	"dems"	283	1	"low"	-1.63125	0	-0.798796627708778	0	8	6	1	6	1.5	4	0	1	1	1	3	5.25	5	3.25	4	3.5	4	5.25	6	-1	-1.63125	"low"	-1	-1	-0.25	0.75	0.75	0.5
"290"	"R_2SHUEJiwBKw7ZzK"	24	"Male"	""	"Caucasian"	""	"Atheist"	""	"-28"	"-29"	0	0	2	2	0	0	2	2	1	3	1	1	"5 Slightly agree"	"5 Slightly agree"	"7 Strongly agree"	"5 Slightly agree"	"2 Disagree"	86	-80	-100	-79	23	5	6	6	6	"0"	6	5	5	3	"-16"	2	5	2	4	"-5"	4	2	6	2	"-51"	"Democrats"	"&nbsp;"	5	6	6	6	"0"	"Hillary Clinton"	"&nbsp;"	6	5	5	3	"-25"	"People are too sensitive about race and gender"	"&nbsp;"	3	5	2	4	"-11"	"Opposition to multiculturalism"	"&nbsp;"	4	2	6	2	"-50"	""	"0"	"11"	"3272015"	"dems"	284	1	"low"	-1.63125	0	-0.798796627708778	4	4	6	4	1	1.5	4	1	1	1	1	4	5.75	5.75	3.25	3.5	3.5	3.5	4.75	4.75	-1	-1.63125	"low"	-1	-1	0	0.25	0	0
"294"	"R_3fUyz2AtjA4NM46"	22	"Male"	""	"Caucasian"	""	"Atheist"	""	"-50"	"-50"	6	0	8	8	6	0	2	2	0	2	0	0	"7 Strongly agree"	"7 Strongly agree"	"7 Strongly agree"	"7 Strongly agree"	"7 Strongly agree"	100	-100	-100	-100	-100	1	7	1	7	"-100"	7	7	7	7	"-100"	7	7	1	7	"-100"	5	1	1	1	"-100"	"Democrats"	"To a large extent"	1	7	1	7	"-100"	"Hillary Clinton"	"To a large extent"	7	1	1	7	"-100"	"People are too sensitive about race and gender"	"To a large extent"	1	1	7	1	"-100"	"Opposition to multiculturalism"	"To a large extent"	5	7	7	1	"-100"	""	"0"	"3"	"904222"	"dems"	285	4	"high"	1.36875	1.38629436111989	0.587497733411112	6	2	6	6	6	0.5	4	1	1	1	1	4	4	4	5.5	2.5	2	5	7	4	1	1.36875	"high"	-1	1	0	-3	-3	3
