"Duration..in.seconds."	"ResponseId"	"UserLanguage"	"age"	"sex"	"sex_3_TEXT"	"eth"	"eth_9_TEXT"	"rel"	"rel_8_TEXT"	"religiousity"	"soulBelief"	"conLib_1"	"conLib_2"	"sdo_1"	"sdo_2"	"sdo_3"	"sdo_4"	"sdo_5"	"sdo_6"	"sdo_7"	"sdo_8"	"AQ_1"	"AQ_2"	"AQ_3"	"AQ_4"	"AQ_5"	"AQ_6"	"AQ_7"	"AQ_8"	"AQ_9"	"AQ_10"	"riley1_1"	"riley1_2"	"riley1_3"	"casey1_1"	"casey1_2"	"casey1_3"	"rcCheck"	"riley2_1"	"riley2_2"	"riley2_3"	"casey2_1"	"casey2_2"	"casey2_3"	"rcRel"	"abortion"	"guns"	"life2"	"conscious2"	"arm2"	"finger2"	"finger"	"arm"	"conscious"	"life"	"box"	"leftFirst"	"sacrificead"	"mTurkCode"	"team"	"id"	"sdo"	"sdo_level"	"SDO"	"libCon"	"att"	"riley1"	"casey1"	"RiCa1"	"message"	"cRel"	"Rel"	"riley2"	"casey2"
"348"	"R_qPHenlweCT9i82B"	"EN"	23	"Male"	""	"Asian"	""	"Christianity"	""	"Somewhat religious"	"Yes, probably"	-8	-9	3	2	1	3	4	4	3	2	"3 Slightly Agree"	"2 Slightly Disagree"	"3 Slightly Agree"	"3 Slightly Agree"	"3 Slightly Agree"	"3 Slightly Agree"	"1 Definitely Disagree"	"2 Slightly Disagree"	"3 Slightly Agree"	"2 Slightly Disagree"	4	3	3	6	5	5	"Liberal"	3	3	3	6	5	5	"Not at all"	"Strongly pro choice"	"Neutral"	"10"	"500"	"100"	"200"	""	""	""	""	""	"1"	"0"	"2738744"	"dems"	342	2.75	"medium"	0.134852216748769	-0.85	1	3.33333333333333	5.33333333333333	3	-1	"Not at all"	1	3	5.33333333333333
"518"	"R_279XRco4o3kPI5C"	"EN"	67	"Female"	""	"Caucasian"	""	"Atheist"	""	"Not at all religious"	"Unsure"	-41	-50	1	1	1	1	1	1	1	1	"4 Definitely Agree"	"2 Slightly Disagree"	"3 Slightly Agree"	"3 Slightly Agree"	"3 Slightly Agree"	"3 Slightly Agree"	"1 Definitely Disagree"	"3 Slightly Agree"	"3 Slightly Agree"	"1 Definitely Disagree"	3	3	4	6	3	4	"Liberal"	3	4	4	5	4	4	"5"	"Strongly pro choice"	"Strongly anti gun"	"3"	"3"	"2"	"2"	""	""	""	""	""	"1"	"0"	"7651533"	"dems"	343	1	"low"	-1.61514778325123	-4.55	1	3.33333333333333	4.33333333333333	3.5	-1	"5"	2	3.66666666666667	4.33333333333333
"250"	"R_3kazlxLtCs3ecM2"	"EN"	30	"Male"	""	"Caucasian"	""	"Atheist"	""	"Not at all religious"	"No, probably not"	-50	-50	1	1	2	1	2	2	2	2	"3 Slightly Agree"	"3 Slightly Agree"	"2 Slightly Disagree"	"2 Slightly Disagree"	"3 Slightly Agree"	"4 Definitely Agree"	"1 Definitely Disagree"	"3 Slightly Agree"	"3 Slightly Agree"	"3 Slightly Agree"	1	1	1	7	6	6	"Liberal"	1	1	1	7	6	6	"Not at all"	"Strongly pro choice"	"Strongly anti gun"	""	""	""	""	"1"	"1"	"1"	"1"	""	"1"	"1"	"7538020"	"dems"	344	1.625	"low"	-0.990147783251231	-5	1	1	6.33333333333333	1.33333333333333	-1	"Not at all"	1	1	6.33333333333333
"301"	"R_bEJyyACl2MlWkzn"	"EN"	26	"Female"	""	"Caucasian"	""	"Agnostic"	""	"Not at all religious"	"Yes, probably"	6	-16	1	1	1	1	1	1	1	1	"2 Slightly Disagree"	"3 Slightly Agree"	"4 Definitely Agree"	"3 Slightly Agree"	"3 Slightly Agree"	"3 Slightly Agree"	"2 Slightly Disagree"	"3 Slightly Agree"	"3 Slightly Agree"	"2 Slightly Disagree"	1	2	2	7	6	6	"Conservative"	2	2	2	7	7	7	"Not at all"	"Strongly pro choice"	"Anti gun"	""	""	""	""	"10"	"10"	"0"	"0"	""	"0"	"1"	"120536"	"dems"	345	1	"low"	-1.61514778325123	-0.5	1	1.66666666666667	6.33333333333333	1.66666666666667	1	"Not at all"	1	2	7
"284"	"R_qIUBD6N9oIdHoHv"	"EN"	49	"Male"	""	"Caucasian"	""	"Christianity"	""	"Somewhat religious"	"Unsure"	-4	-29	1	1	1	1	1	1	1	1	"2 Slightly Disagree"	"3 Slightly Agree"	"1 Definitely Disagree"	"3 Slightly Agree"	"3 Slightly Agree"	"4 Definitely Agree"	"1 Definitely Disagree"	"1 Definitely Disagree"	"2 Slightly Disagree"	"2 Slightly Disagree"	2	2	2	7	6	6	"Conservative"	2	2	2	7	6	6	"Not at all"	"Pro choice"	"Anti gun"	""	""	""	""	"5"	"50"	"5000"	"10000"	""	"0"	"1"	"4671100"	"dems"	346	1	"low"	-1.61514778325123	-1.65	1	2	6.33333333333333	1.83333333333333	1	"Not at all"	1	2	6.33333333333333
"499"	"R_1DMVsfgbsTb79Gl"	"EN"	41	"Female"	""	"African American"	""	"Other"	""	"Not at all religious"	"Yes, definitely"	-44	-43	1	1	1	1	1	1	1	1	"2 Slightly Disagree"	"4 Definitely Agree"	"4 Definitely Agree"	"3 Slightly Agree"	"3 Slightly Agree"	"3 Slightly Agree"	"1 Definitely Disagree"	"3 Slightly Agree"	"2 Slightly Disagree"	"1 Definitely Disagree"	1	2	2	7	7	7	"Conservative"	2	3	2	6	7	3	"To some extent"	"Neutral"	"Neutral"	""	""	""	""	"1"	"1"	"1"	"1"	""	"0"	"1"	"5094148"	"dems"	347	1	"low"	-1.61514778325123	-4.35	1	1.66666666666667	7	1.33333333333333	1	"To some extent"	4	2.33333333333333	5.33333333333333
"237"	"R_1pXKx3BCHN3zrYY"	"EN"	28	"Female"	""	"Caucasian"	""	"Atheist"	""	"Not at all religious"	"No, probably not"	-50	-50	2	2	2	2	2	2	2	2	"2 Slightly Disagree"	"2 Slightly Disagree"	"1 Definitely Disagree"	"2 Slightly Disagree"	"3 Slightly Agree"	"3 Slightly Agree"	"1 Definitely Disagree"	"2 Slightly Disagree"	"3 Slightly Agree"	"2 Slightly Disagree"	6	5	4	4	3	2	"Liberal"	5	5	4	5	2	2	"5"	"Strongly pro choice"	"Strongly anti gun"	"5"	"infinite "	"15"	"20"	""	""	""	""	""	"1"	"0"	"7541196"	"dems"	348	2	"medium"	-0.615147783251231	-5	1	5	3	5	-1	"5"	2	4.66666666666667	3
"436"	"R_PYg3kX6vfUna6EV"	"EN"	39	"Male"	""	"Caucasian"	""	"Agnostic"	""	"Not at all religious"	"Unsure"	-3	-25	1	1	1	1	2	2	2	2	"2 Slightly Disagree"	"2 Slightly Disagree"	"2 Slightly Disagree"	"3 Slightly Agree"	"2 Slightly Disagree"	"3 Slightly Agree"	"2 Slightly Disagree"	"2 Slightly Disagree"	"2 Slightly Disagree"	"3 Slightly Agree"	2	2	2	7	6	6	"Conservative"	2	2	2	7	6	7	"Not at all"	"Neutral"	"Anti gun"	"2"	"infinite"	"infinite"	"infinite"	""	""	""	""	"It seems like questions like the ones in the second part of the study, or any \"trolley problem\" type dilemma, are likely to have two answers - one for the survey, and likely a totally different one if the situation were to occur in real life.  More broadly, how do you determine that any survey result is actually reliable?"	"0"	"0"	"8284777"	"dems"	349	1.5	"low"	-1.11514778325123	-1.4	1	2	6.33333333333333	1.83333333333333	1	"Not at all"	1	2	6.66666666666667
"344"	"R_32RYh5TEQ3EW2HC"	"EN"	35	"Male"	""	"Caucasian"	""	"Atheist"	""	"Not at all religious"	"No, definitely not"	-45	-46	2	1	1	2	2	2	2	1	"4 Definitely Agree"	"3 Slightly Agree"	"3 Slightly Agree"	"3 Slightly Agree"	"3 Slightly Agree"	"3 Slightly Agree"	"1 Definitely Disagree"	"4 Definitely Agree"	"2 Slightly Disagree"	"2 Slightly Disagree"	6	4	3	6	6	5	"Liberal"	6	4	3	6	6	5	"Not at all"	"Strongly pro choice"	"Strongly anti gun"	""	""	""	""	"infinite"	"20"	"infinite"	"infinite"	""	"0"	"1"	"6200357"	"dems"	350	1.625	"low"	-0.990147783251231	-4.55	0	4.33333333333333	5.66666666666667	3.33333333333333	1	"Not at all"	1	4.33333333333333	5.66666666666667
"612"	"R_3TVwhJeqZh6Wcet"	"EN"	35	"Male"	""	"Hispanic"	""	"Christianity"	""	"Somewhat religious"	"Unsure"	-50	-50	1	1	1	1	2	1	1	2	"3 Slightly Agree"	"4 Definitely Agree"	"3 Slightly Agree"	"3 Slightly Agree"	"2 Slightly Disagree"	"3 Slightly Agree"	"2 Slightly Disagree"	"3 Slightly Agree"	"2 Slightly Disagree"	"2 Slightly Disagree"	6	6	6	3	2	4	"Liberal"	6	5	6	3	2	4	"Not at all"	"Strongly pro choice"	"Anti gun"	""	""	""	""	"10000000"	"infinite"	"infinite"	"infinite"	"none"	"1"	"1"	"1593236"	"dems"	351	1.25	"low"	-1.36514778325123	-5	1	6	3	5.5	-1	"Not at all"	1	5.66666666666667	3
"340"	"R_3L6bcGkrFMkVCqU"	"EN"	33	"Male"	""	"Caucasian"	""	"Christianity"	""	"Somewhat religious"	"Unsure"	-14	-36	2	1	7	1	2	1	1	1	"1 Definitely Disagree"	"2 Slightly Disagree"	"4 Definitely Agree"	"4 Definitely Agree"	"3 Slightly Agree"	"2 Slightly Disagree"	"2 Slightly Disagree"	"1 Definitely Disagree"	"4 Definitely Agree"	"1 Definitely Disagree"	1	1	1	7	7	7	"Conservative"	1	1	1	7	7	7	"Not at all"	"Pro choice"	"Anti gun"	"100"	"100"	"5000"	"1000000"	""	""	""	""	""	"0"	"0"	"4492619"	"dems"	352	2	"medium"	-0.615147783251231	-2.5	1	1	7	1	1	"Not at all"	1	1	7
"249"	"R_10NJ2iQI8ktOaED"	"EN"	30	"Female"	""	"Caucasian"	""	"Agnostic"	""	"Not at all religious"	"No, probably not"	-11	-50	1	1	1	2	2	1	1	1	"2 Slightly Disagree"	"3 Slightly Agree"	"1 Definitely Disagree"	"1 Definitely Disagree"	"3 Slightly Agree"	"3 Slightly Agree"	"2 Slightly Disagree"	"2 Slightly Disagree"	"2 Slightly Disagree"	"3 Slightly Agree"	1	1	1	7	6	7	"Conservative"	1	1	2	7	7	7	"Not at all"	"Strongly pro choice"	"Strongly anti gun"	""	""	""	""	"100"	"100000"	"10000"	"10"	""	"0"	"1"	"3427366"	"dems"	353	1.25	"low"	-1.36514778325123	-3.05	1	1	6.66666666666667	1.16666666666667	1	"Not at all"	1	1.33333333333333	7
"450"	"R_10Ynbq1PAEtnfaI"	"EN"	61	"Male"	""	"Caucasian"	""	"Other"	"Jewish"	"Somewhat religious"	"Yes, definitely"	-37	-25	1	1	1	1	1	1	1	1	"1 Definitely Disagree"	"2 Slightly Disagree"	"1 Definitely Disagree"	"1 Definitely Disagree"	"2 Slightly Disagree"	"4 Definitely Agree"	"2 Slightly Disagree"	"1 Definitely Disagree"	"1 Definitely Disagree"	"4 Definitely Agree"	1	1	1	7	7	7	"Liberal"	1	1	1	7	7	7	"Not at all"	"Pro life"	"Strongly anti gun"	""	""	""	""	"3"	"4"	"3"	"3"	""	"1"	"1"	"8955457"	"dems"	354	1	"low"	-1.61514778325123	-3.1	1	1	7	1	-1	"Not at all"	1	1	7
"603"	"R_3maAL3p4ZVyW9kO"	"EN"	60	"Male"	""	"Caucasian"	""	"Atheist"	""	"Not at all religious"	"No, definitely not"	-50	-50	1	1	1	1	1	1	1	1	"2 Slightly Disagree"	"2 Slightly Disagree"	"2 Slightly Disagree"	"3 Slightly Agree"	"3 Slightly Agree"	"3 Slightly Agree"	"2 Slightly Disagree"	"2 Slightly Disagree"	"3 Slightly Agree"	"2 Slightly Disagree"	1	2	2	7	7	7	"Liberal"	1	1	1	7	7	7	"Not at all"	"Strongly pro choice"	"Pro gun"	""	""	""	""	"1"	"0"	"0"	"infinite"	""	"1"	"1"	"2098331"	"dems"	355	1	"low"	-1.61514778325123	-5	1	1.66666666666667	7	1.33333333333333	-1	"Not at all"	1	1	7
"481"	"R_2tg0qxUXjHRZq1I"	"EN"	29	"Female"	""	"Caucasian"	""	"Atheist"	""	"Not at all religious"	"No, definitely not"	-40	-39	1	1	1	1	1	1	1	1	"3 Slightly Agree"	"1 Definitely Disagree"	"3 Slightly Agree"	"4 Definitely Agree"	"4 Definitely Agree"	"4 Definitely Agree"	"1 Definitely Disagree"	"1 Definitely Disagree"	"4 Definitely Agree"	"1 Definitely Disagree"	3	3	2	6	5	6	"Conservative"	3	3	2	6	5	6	"Not at all"	"Strongly pro choice"	"Strongly anti gun"	"infinite"	"infinite"	"infinite"	"infinite"	""	""	""	""	"none"	"0"	"0"	"2339017"	"dems"	356	1	"low"	-1.61514778325123	-3.95	1	2.66666666666667	5.66666666666667	2.5	1	"Not at all"	1	2.66666666666667	5.66666666666667
"692"	"R_tXIeYRMBVpKvGxP"	"EN"	59	"Female"	""	"Caucasian"	""	"Atheist"	""	"Not at all religious"	"Unsure"	-45	-50	1	1	1	1	1	1	1	1	"2 Slightly Disagree"	"2 Slightly Disagree"	"3 Slightly Agree"	"4 Definitely Agree"	"3 Slightly Agree"	"3 Slightly Agree"	"1 Definitely Disagree"	"1 Definitely Disagree"	"3 Slightly Agree"	"1 Definitely Disagree"	2	3	2	6	6	6	"Liberal"	1	2	2	6	6	6	"Not at all"	"Strongly pro choice"	"Strongly anti gun"	"1"	"1"	"1"	"1"	""	""	""	""	""	"1"	"0"	"3268833"	"dems"	357	1	"low"	-1.61514778325123	-4.75	1	2.33333333333333	6	2.16666666666667	-1	"Not at all"	1	1.66666666666667	6
"530"	"R_1Lq9xFKCzBOVdbD"	"EN"	35	"Female"	""	"Caucasian"	""	"Atheist"	""	"Not at all religious"	"Yes, probably"	-44	-50	1	1	1	1	1	1	1	1	"3 Slightly Agree"	"3 Slightly Agree"	"4 Definitely Agree"	"3 Slightly Agree"	"3 Slightly Agree"	"3 Slightly Agree"	"1 Definitely Disagree"	"2 Slightly Disagree"	"2 Slightly Disagree"	"3 Slightly Agree"	2	2	2	7	6	7	"Conservative"	2	2	1	6	6	7	"Not at all"	"Strongly pro choice"	"Strongly anti gun"	""	""	""	""	"1"	"1"	"infinite.  That is a living nightmare. "	"2"	""	"0"	"1"	"961500"	"dems"	358	1	"low"	-1.61514778325123	-4.7	1	2	6.66666666666667	1.66666666666667	1	"Not at all"	1	1.66666666666667	6.33333333333333
"965"	"R_XG7a5KRvCEoQWLT"	"EN"	28	"Male"	""	"Caucasian"	""	"Atheist"	""	"Not at all religious"	"No, definitely not"	-24	-41	1	1	1	1	1	1	1	1	"1 Definitely Disagree"	"4 Definitely Agree"	"4 Definitely Agree"	"4 Definitely Agree"	"4 Definitely Agree"	"4 Definitely Agree"	"2 Slightly Disagree"	"1 Definitely Disagree"	"3 Slightly Agree"	"1 Definitely Disagree"	1	1	1	7	7	7	"Conservative"	1	1	1	7	7	7	"Not at all"	"Strongly pro choice"	"Strongly anti gun"	""	""	""	""	"infinite"	"infinite"	"infinite"	"infinite"	"Best of luck in your research!"	"0"	"1"	"2693134"	"dems"	359	1	"low"	-1.61514778325123	-3.25	1	1	7	1	1	"Not at all"	1	1	7
"354"	"R_2RWUkQbLhnHIXBo"	"EN"	34	"Male"	""	"Caucasian"	""	"Agnostic"	""	"Not at all religious"	"No, probably not"	-50	-50	4	4	4	4	4	4	4	4	"2 Slightly Disagree"	"2 Slightly Disagree"	"2 Slightly Disagree"	"2 Slightly Disagree"	"2 Slightly Disagree"	"2 Slightly Disagree"	"2 Slightly Disagree"	"2 Slightly Disagree"	"2 Slightly Disagree"	"2 Slightly Disagree"	1	1	1	7	7	7	"Conservative"	1	1	1	7	7	7	"Not at all"	"Strongly pro choice"	"Neutral"	""	""	""	""	"infinite"	"infinite"	"infinite"	"infinite"	""	"0"	"1"	"2422591"	"dems"	360	4	"high"	1.38485221674877	-5	1	1	7	1	1	"Not at all"	1	1	7
"2190"	"R_1CyjQRzA1zCjfUh"	"EN"	28	"Female"	""	"Caucasian"	""	"Christianity"	""	"Somewhat religious"	"Yes, definitely"	-7	-50	1	1	1	1	3	1	1	1	"4 Definitely Agree"	"2 Slightly Disagree"	"4 Definitely Agree"	"3 Slightly Agree"	"4 Definitely Agree"	"4 Definitely Agree"	"1 Definitely Disagree"	"2 Slightly Disagree"	"4 Definitely Agree"	"1 Definitely Disagree"	5	6	6	4	3	2	"Liberal"	5	4	6	5	2	2	"To some extent"	"Strongly pro choice"	"Strongly pro gun"	"5"	"infinite"	"0"	"0"	""	""	""	""	""	"1"	"0"	"7381631"	"dems"	361	1.25	"low"	-1.36514778325123	-2.85	1	5.66666666666667	3	5.33333333333333	-1	"To some extent"	4	5	3
"650"	"R_1OMFqAtmTko0VqW"	"EN"	33	"Male"	""	"African American"	""	"Spiritual, but not affiliated with an organized religion"	""	"Not at all religious"	"Yes, definitely"	-50	-50	1	1	1	1	1	1	1	1	"3 Slightly Agree"	"3 Slightly Agree"	"3 Slightly Agree"	"4 Definitely Agree"	"4 Definitely Agree"	"4 Definitely Agree"	"1 Definitely Disagree"	"2 Slightly Disagree"	"4 Definitely Agree"	"1 Definitely Disagree"	6	3	2	7	3	6	"Liberal"	6	2	3	7	1	6	"To some extent"	"Strongly pro choice"	"Strongly anti gun"	""	""	""	""	"20"	"infinite"	"infinite"	"10"	""	"1"	"1"	"2904114"	"dems"	362	1	"low"	-1.61514778325123	-5	1	3.66666666666667	5.33333333333333	3.16666666666667	-1	"To some extent"	4	3.66666666666667	4.66666666666667
"412"	"R_2WSyI4WTVem9ZHU"	"EN"	30	"Female"	""	"Caucasian"	""	"Agnostic"	""	"Not at all religious"	"Unsure"	-34	-50	4	1	3	2	4	2	2	2	"2 Slightly Disagree"	"3 Slightly Agree"	"3 Slightly Agree"	"4 Definitely Agree"	"3 Slightly Agree"	"3 Slightly Agree"	"2 Slightly Disagree"	"3 Slightly Agree"	"3 Slightly Agree"	"2 Slightly Disagree"	3	2	3	7	6	6	"Conservative"	2	2	2	7	6	6	"Not at all"	"Strongly pro choice"	"Strongly anti gun"	""	""	""	""	"Infinite "	"Infinite "	"Infinite "	"Infinite "	""	"0"	"1"	"5685421"	"dems"	363	2.5	"medium"	-0.115147783251231	-4.2	1	2.66666666666667	6.33333333333333	2.16666666666667	1	"Not at all"	1	2	6.33333333333333
"265"	"R_dfYNKUcSyjG4qyt"	"EN"	24	"Female"	""	"Caucasian"	""	"Christianity"	""	"Somewhat religious"	"Yes, probably"	-10	-38	2	1	1	1	2	2	2	1	"1 Definitely Disagree"	"3 Slightly Agree"	"3 Slightly Agree"	"3 Slightly Agree"	"3 Slightly Agree"	"4 Definitely Agree"	"1 Definitely Disagree"	"1 Definitely Disagree"	"2 Slightly Disagree"	"2 Slightly Disagree"	3	2	3	6	5	6	"Conservative"	3	2	2	6	5	6	"Not at all"	"Pro choice"	"Strongly anti gun"	"10"	"1000"	"100"	"1"	""	""	""	""	""	"0"	"0"	"4548172"	"dems"	364	1.5	"low"	-1.11514778325123	-2.4	1	2.66666666666667	5.66666666666667	2.5	1	"Not at all"	1	2.33333333333333	5.66666666666667
"927"	"R_12fYWp2J7Q63M8f"	"EN"	54	"Female"	""	"Caucasian"	""	"Christianity"	""	"Not at all religious"	"Yes, definitely"	-5	-6	3	1	1	1	7	1	1	1	"4 Definitely Agree"	"4 Definitely Agree"	"2 Slightly Disagree"	"4 Definitely Agree"	"3 Slightly Agree"	"4 Definitely Agree"	"2 Slightly Disagree"	"3 Slightly Agree"	"4 Definitely Agree"	"1 Definitely Disagree"	2	2	2	6	6	6	"Liberal"	2	2	2	6	6	6	"5"	"Strongly pro choice"	"Strongly anti gun"	""	""	""	""	"50"	"50"	"1"	"1"	""	"1"	"1"	"2709070"	"dems"	365	2	"medium"	-0.615147783251231	-0.55	1	2	6	2	-1	"5"	2	2	6
"306"	"R_1hWpko2Qd8MHkzu"	"EN"	21	"Male"	""	"Caucasian"	""	"Agnostic"	""	"Not at all religious"	"No, probably not"	-9	-30	2	2	2	1	2	2	2	2	"4 Definitely Agree"	"3 Slightly Agree"	"4 Definitely Agree"	"2 Slightly Disagree"	"4 Definitely Agree"	"3 Slightly Agree"	"1 Definitely Disagree"	"4 Definitely Agree"	"3 Slightly Agree"	"2 Slightly Disagree"	5	3	5	6	5	5	"Liberal"	5	2	3	6	5	5	"5"	"Strongly pro choice"	"Anti gun"	""	""	""	""	"10"	"4"	"100"	"100"	""	"1"	"1"	"2328320"	"dems"	366	1.875	"medium"	-0.740147783251231	-1.95	1	4.33333333333333	5.33333333333333	3.5	-1	"5"	2	3.33333333333333	5.33333333333333
"697"	"R_z5Rzfjp1QaHeGKl"	"EN"	26	"Female"	""	"Hispanic"	""	"Atheist"	""	"Not at all religious"	"No, definitely not"	-45	-50	1	1	1	1	2	3	1	1	"2 Slightly Disagree"	"3 Slightly Agree"	"1 Definitely Disagree"	"1 Definitely Disagree"	"3 Slightly Agree"	"3 Slightly Agree"	"3 Slightly Agree"	"1 Definitely Disagree"	"2 Slightly Disagree"	"3 Slightly Agree"	1	2	1	7	6	6	"Conservative"	2	2	1	7	6	6	"Not at all"	"Pro choice"	"Strongly anti gun"	"2"	"2"	"2"	"5"	""	""	""	""	""	"0"	"0"	"6259920"	"dems"	367	1.375	"low"	-1.24014778325123	-4.75	1	1.33333333333333	6.33333333333333	1.5	1	"Not at all"	1	1.66666666666667	6.33333333333333
"405"	"R_1lsfhkARQtqkn3s"	"EN"	36	"Female"	""	"Caucasian"	""	"Christianity"	""	"Somewhat religious"	"Yes, probably"	-50	-50	1	1	1	1	1	1	1	1	"3 Slightly Agree"	"3 Slightly Agree"	"3 Slightly Agree"	"3 Slightly Agree"	"3 Slightly Agree"	"3 Slightly Agree"	"3 Slightly Agree"	"2 Slightly Disagree"	"3 Slightly Agree"	"2 Slightly Disagree"	3	2	2	7	7	6	"Liberal"	3	2	2	7	7	7	"Not at all"	"Strongly pro choice"	"Strongly anti gun"	""	""	""	""	"3"	"3"	"infinite"	"infinite"	""	"1"	"1"	"9324975"	"dems"	368	1	"low"	-1.61514778325123	-5	1	2.33333333333333	6.66666666666667	1.83333333333333	-1	"Not at all"	1	2.33333333333333	7
"1048"	"R_217mVcKls64QR8f"	"EN"	39	"Female"	""	"Caucasian"	""	"Christianity"	""	"Somewhat religious"	"Yes, definitely"	-50	-1	1	1	1	1	1	1	1	1	"4 Definitely Agree"	"3 Slightly Agree"	"2 Slightly Disagree"	"3 Slightly Agree"	"3 Slightly Agree"	"3 Slightly Agree"	"1 Definitely Disagree"	"1 Definitely Disagree"	"3 Slightly Agree"	"2 Slightly Disagree"	1	1	1	7	7	7	"Conservative"	1	1	1	7	7	7	"Not at all"	"Pro life"	"Strongly pro gun"	""	""	""	""	"50"	"1000"	"infinite"	"10000"	""	"0"	"1"	"2988388"	"dems"	369	1	"low"	-1.61514778325123	-2.55	1	1	7	1	1	"Not at all"	1	1	7
"442"	"R_6Jd8AFrURSlcAKZ"	"EN"	26	"Male"	""	"Caucasian"	""	"Agnostic"	""	"Not at all religious"	"No, definitely not"	6	-29	1	1	1	1	1	2	1	1	"3 Slightly Agree"	"4 Definitely Agree"	"3 Slightly Agree"	"4 Definitely Agree"	"4 Definitely Agree"	"4 Definitely Agree"	"1 Definitely Disagree"	"3 Slightly Agree"	"4 Definitely Agree"	"1 Definitely Disagree"	1	1	1	7	7	7	"Liberal"	2	1	1	7	7	6	"Not at all"	"Strongly pro choice"	"Pro gun"	""	""	""	""	"1"	"infinite"	"infinite"	"infinite"	""	"1"	"1"	"815309"	"dems"	370	1.125	"low"	-1.49014778325123	-1.15	1	1	7	1	-1	"Not at all"	1	1.33333333333333	6.66666666666667
"308"	"R_3dDDYioFLuvvVHX"	"EN"	55	"Female"	""	"Caucasian"	""	"Buddhism"	""	"Quite religious"	"Yes, probably"	-50	-50	1	1	1	1	7	1	1	1	"2 Slightly Disagree"	"3 Slightly Agree"	"3 Slightly Agree"	"3 Slightly Agree"	"4 Definitely Agree"	"3 Slightly Agree"	"1 Definitely Disagree"	"3 Slightly Agree"	"4 Definitely Agree"	"1 Definitely Disagree"	1	1	1	7	7	7	"Liberal"	1	1	1	7	7	1	"Not at all"	"Strongly pro choice"	"Strongly anti gun"	"Two"	"Two"	"2"	"2"	""	""	""	""	""	"1"	"0"	"1107632"	"dems"	371	1.75	"medium"	-0.865147783251231	-5	1	1	7	1	-1	"Not at all"	1	1	5
"792"	"R_snhX46LCQQIOxK9"	"EN"	55	"Female"	""	"Caucasian"	""	"Hinduism"	""	"Somewhat religious"	"Unsure"	-32	-47	1	3	1	2	7	2	2	1	"4 Definitely Agree"	"3 Slightly Agree"	"1 Definitely Disagree"	"3 Slightly Agree"	"2 Slightly Disagree"	"4 Definitely Agree"	"1 Definitely Disagree"	"2 Slightly Disagree"	"2 Slightly Disagree"	"3 Slightly Agree"	3	3	1	6	3	5	"Conservative"	3	6	2	5	2	4	"To some extent"	"Strongly pro choice"	"Neutral"	""	""	""	""	"2"	"3"	"infinite"	"3"	""	"0"	"1"	"1274947"	"dems"	372	2.375	"medium"	-0.240147783251231	-3.95	1	2.33333333333333	4.66666666666667	2.83333333333333	1	"To some extent"	4	3.66666666666667	3.66666666666667
"593"	"R_2y1I9Ybft4Z7JUD"	"EN"	40	"Male"	""	"Caucasian"	""	"Atheist"	""	"Not at all religious"	"No, definitely not"	-50	-50	1	1	1	1	1	1	1	1	"2 Slightly Disagree"	"3 Slightly Agree"	"3 Slightly Agree"	"2 Slightly Disagree"	"3 Slightly Agree"	"3 Slightly Agree"	"1 Definitely Disagree"	"2 Slightly Disagree"	"3 Slightly Agree"	"2 Slightly Disagree"	6	6	6	3	2	1	"Liberal"	6	1	6	2	3	3	"9"	"Strongly pro choice"	"Strongly anti gun"	""	""	""	""	"10"	"2"	"100000000000"	"100000000000"	""	"1"	"1"	"6289483"	"dems"	373	1	"low"	-1.61514778325123	-5	1	6	2	6	-1	"9"	6	4.33333333333333	2.66666666666667
"631"	"R_dh9HE9JbRjEZzsl"	"EN"	26	"Female"	""	"Caucasian"	""	"Atheist"	""	"Not at all religious"	"No, definitely not"	-50	-49	1	1	1	1	1	1	1	1	"3 Slightly Agree"	"2 Slightly Disagree"	"2 Slightly Disagree"	"1 Definitely Disagree"	"3 Slightly Agree"	"3 Slightly Agree"	"2 Slightly Disagree"	"2 Slightly Disagree"	"2 Slightly Disagree"	"3 Slightly Agree"	4	4	4	4	4	4	"Conservative"	4	4	4	4	4	4	"Not at all"	"Strongly pro choice"	"Neutral"	""	""	""	""	"infinite "	"infinte"	"infinite"	"infinite"	""	"0"	"1"	"3214480"	"dems"	374	1	"low"	-1.61514778325123	-4.95	1	4	4	4	1	"Not at all"	1	4	4
"307"	"R_1riWFRTZsO07HRc"	"EN"	30	"Female"	""	"Caucasian"	""	"Christianity"	""	"Deeply religious"	"Yes, definitely"	-41	-41	1	1	1	1	1	1	1	1	"4 Definitely Agree"	"4 Definitely Agree"	"4 Definitely Agree"	"3 Slightly Agree"	"4 Definitely Agree"	"4 Definitely Agree"	"2 Slightly Disagree"	"4 Definitely Agree"	"4 Definitely Agree"	"2 Slightly Disagree"	3	4	3	5	3	5	"Conservative"	3	4	3	5	3	5	"5"	"Strongly pro life"	"Neutral"	"0"	"5"	"5"	"5"	""	""	""	""	""	"0"	"0"	"773968"	"dems"	375	1	"low"	-1.61514778325123	-4.1	1	3.33333333333333	4.33333333333333	3.5	1	"5"	2	3.33333333333333	4.33333333333333
